Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID,Year,Month,Season,Hour,Day_of_Week,Week_of_Year,Quarter,Is_Weekend,Age_bins,Recency,Frequency,Monetary
1140.0,Store_1140,Medium,East,12.0,Clothing,"Texas, Suburban",510.792,0.0,5.0,2022-08-01 17:20:07,13.0,18,Female,3.0,260.0,2022,8,Summer,17,Monday,31,3,False,Child,1253,13,5371.81
1604.0,Store_1604,Large,East,61.0,Accessories,"Florida, Urban",532.6650000000001,1.0,15.0,2023-10-20 20:26:14,11.0,55,Female,4.0,324.0,2023,10,Autumn,20,Friday,42,4,False,Adult,808,21,8091.49
1630.0,Store_1630,Large,East,53.0,Footwear,"Texas, Rural",323.26800000000003,0.0,25.0,2023-10-19 11:42:21,12.0,25,Male,4.0,488.0,2023,10,Autumn,11,Thursday,42,4,False,Young Adult,809,13,3749.51
1799.0,Store_1799,Large,East,30.0,Electronics,"Florida, Urban",566.835,0.0,5.0,2024-04-25 07:31:27,13.0,25,Female,4.0,111.0,2024,4,Spring,7,Thursday,17,2,False,Young Adult,620,16,7575.06
1620.0,Store_1620,Large,South,24.0,Electronics,"Illinois, Suburban",698.955,0.0,30.0,2024-09-27 06:49:50,13.0,18,Female,3.0,93.0,2024,9,Autumn,6,Friday,39,3,False,Child,465,17,7135.25
1999.0,Store_1999,Large,North,26.0,Electronics,"Texas, Rural",431.235,0.0,5.0,2023-03-31 13:54:11,9.0,18,Female,2.0,244.0,2023,3,Spring,13,Friday,13,1,False,Child,1011,18,6470.68
1554.0,Store_1554,Large,East,9.0,Clothing,"Illinois, Suburban",312.86400000000003,0.0,15.0,2024-03-16 02:08:26,10.0,25,Male,1.0,83.0,2024,3,Spring,2,Saturday,11,1,True,Young Adult,660,23,8492.4
1135.0,Store_1135,Medium,South,38.0,Electronics,"Texas, Urban",17.61,0.0,20.0,2025-11-11 12:25:07,8.0,45,Male,4.0,63.0,2025,11,Autumn,12,Tuesday,46,4,False,Adult,55,22,7086.49
1329.0,Store_1329,Small,West,2.0,Clothing,"Texas, Urban",340.78,1.0,20.0,2024-10-31 01:06:41,10.0,18,Male,3.0,348.0,2024,10,Autumn,1,Thursday,44,4,False,Child,431,18,4417.63
1728.0,Store_1728,Large,South,6.0,Clothing,"Illinois, Suburban",502.696,1.0,10.0,2025-01-02 19:08:25,12.0,18,Female,2.0,310.0,2025,1,Winter,19,Thursday,1,1,False,Child,368,19,6096.94
1954.0,Store_1954,Small,East,71.0,Accessories,"New York, Industrial",498.459,0.0,0.0,2022-04-30 16:35:00,12.0,45,Male,5.0,391.0,2022,4,Spring,16,Saturday,17,2,True,Adult,1346,19,7947.86
1394.0,Store_1394,Large,East,33.0,Electronics,"New York, Downtown",489.66,0.0,15.0,2021-11-29 08:55:48,10.0,35,Female,5.0,292.0,2021,11,Autumn,8,Monday,48,4,False,Young Adult,1498,15,5345.69
1155.0,Store_1155,Large,South,26.0,Electronics,"New York, Downtown",358.2369468421053,0.0,10.0,2021-03-02 17:37:58,13.0,35,Female,3.3130434782608695,350.0,2021,3,Spring,17,Tuesday,9,1,False,Young Adult,1770,23,7323.0
1992.0,Store_1992,Large,South,52.0,Footwear,"New York, Suburban",509.773,0.0,15.0,2021-03-18 04:50:32,17.0,45,Female,2.0,255.0,2021,3,Spring,4,Thursday,11,1,False,Adult,1754,30,10750.0
1038.0,Store_1038,Medium,East,79.0,Accessories,"Texas, Suburban",286.338,0.0,0.0,2025-02-10 03:24:23,4.0,65,Female,4.0,380.0,2025,2,Winter,3,Monday,7,1,False,Senior,329,19,7464.65
1281.0,Store_1281,Large,East,58.0,Footwear,"California, Coastal",329.05500000000006,1.0,10.0,2020-11-16 02:00:28,11.0,25,Female,3.0,440.0,2020,11,Autumn,2,Monday,47,4,False,Young Adult,1876,23,8182.71
1839.0,Store_1839,Large,East,79.0,Accessories,"Illinois, Suburban",266.357,0.0,15.0,2025-10-22 07:38:18,10.0,65,Female,3.0,208.0,2025,10,Autumn,7,Wednesday,43,4,False,Senior,75,19,7702.1
1869.0,Store_1869,Large,South,32.0,Electronics,"California, Coastal",281.42499999999995,1.0,0.0,2020-05-21 05:11:54,6.0,45,Male,3.0,99.0,2020,5,Spring,5,Thursday,21,2,False,Adult,2055,23,7752.47
1537.0,Store_1537,Small,East,20.0,Clothing,"California, Coastal",322.228,1.0,15.0,2024-07-20 23:51:31,14.0,25,Female,2.0,29.0,2024,7,Summer,23,Saturday,29,3,True,Young Adult,533,29,8013.19
1543.0,Store_1543,Large,North,13.0,Clothing,"Florida, Suburban",312.88,1.0,10.0,2023-12-24 12:53:15,10.0,35,Male,3.0,337.0,2023,12,Winter,12,Sunday,51,4,True,Young Adult,743,26,9313.21
1045.0,Store_1045,Large,North,20.0,Clothing,"New York, Industrial",231.568,1.0,10.0,2020-04-10 20:09:02,14.0,18,Female,1.0,102.0,2020,4,Spring,20,Friday,15,2,False,Child,2096,18,4060.68
1667.0,Store_1667,Medium,South,4.0,Clothing,"Texas, Rural",484.668,0.0,30.0,2020-09-06 12:35:10,17.0,18,Female,7.0,178.0,2020,9,Autumn,12,Sunday,36,3,True,Child,1947,11,3384.49
1243.0,Store_1243,Medium,South,6.0,Clothing,"New York, Industrial",41.76,0.0,30.0,2025-09-25 08:10:58,4.0,18,Female,3.0,206.0,2025,9,Autumn,8,Thursday,39,3,False,Child,102,28,7913.39
1902.0,Store_1902,Large,West,53.0,Footwear,"New York, Industrial",74.07400000000001,0.0,15.0,2021-11-29 09:59:44,9.0,45,Female,2.0,484.0,2021,11,Autumn,9,Monday,48,4,False,Adult,1498,12,4779.3
1546.0,Store_1546,Small,South,70.0,Accessories,"California, Suburban",75.572,1.0,5.0,2023-11-20 01:51:56,11.0,55,Male,3.0,495.0,2023,11,Autumn,1,Monday,47,4,False,Adult,777,18,5017.64
1449.0,Store_1449,Small,South,23.0,Electronics,"Florida, Urban",430.275,0.0,15.0,2024-01-27 13:33:38,5.0,45,Male,1.0,93.0,2024,1,Winter,13,Saturday,4,1,True,Adult,709,17,7135.25
1277.0,Store_1277,Medium,East,49.0,Footwear,"New York, Downtown",233.343,0.0,20.0,2022-12-24 08:06:40,4.0,45,Male,2.0,385.0,2022,12,Winter,8,Saturday,51,4,True,Adult,1108,21,6161.77
1753.0,Store_1753,Large,South,75.0,Accessories,"Illinois, Rural",300.95,0.0,10.0,2022-07-02 20:15:11,13.0,35,Female,4.0,179.0,2022,7,Summer,20,Saturday,26,3,True,Young Adult,1283,15,5197.75
1405.0,Store_1405,Large,East,5.0,Clothing,"Illinois, Rural",351.132,0.0,10.0,2024-05-24 16:12:39,8.0,35,Female,2.0,45.0,2024,5,Spring,16,Friday,21,2,False,Young Adult,591,21,5828.8
1889.0,Store_1889,Medium,South,69.0,Accessories,"New York, Suburban",219.362,0.0,20.0,2021-07-23 12:36:22,10.0,45,Female,2.0,150.0,2021,7,Summer,12,Friday,29,3,False,Adult,1627,25,7666.46
1770.0,Store_1770,Medium,West,75.0,Accessories,"California, Suburban",139.649,1.0,15.0,2022-04-09 21:56:31,5.0,55,Female,4.0,261.0,2022,4,Spring,21,Saturday,14,2,True,Adult,1367,24,8540.42
1045.0,Store_1045,Large,South,13.0,Clothing,"California, Suburban",192.42,0.0,10.0,2025-03-19 04:48:23,8.0,35,Female,3.0,19.0,2025,3,Spring,4,Wednesday,12,1,False,Young Adult,292,22,6447.11
1945.0,Store_1945,Small,South,3.0,Clothing,"Texas, Urban",358.2369468421053,0.0,15.0,2021-12-23 04:29:37,8.0,35,Female,3.3130434782608695,17.0,2021,12,Winter,4,Thursday,51,4,False,Young Adult,1474,14,5648.68
1748.0,Store_1748,Small,East,19.0,Clothing,"Florida, Suburban",572.184,0.0,15.0,2024-04-13 12:13:34,11.0,25,Male,2.0,46.0,2024,4,Spring,12,Saturday,15,2,True,Young Adult,632,23,8166.56
1519.0,Store_1519,Small,East,22.0,Electronics,"California, Urban",718.125,0.0,5.0,2021-01-07 00:45:04,6.0,25,Female,3.0,443.0,2021,1,Winter,0,Thursday,1,1,False,Young Adult,1824,18,6125.83
1771.0,Store_1771,Medium,East,18.0,Clothing,"Texas, Rural",28.248,0.0,15.0,2025-05-10 05:35:39,13.0,25,Male,4.0,33.0,2025,5,Spring,5,Saturday,19,2,True,Young Adult,240,17,4212.03
1270.0,Store_1270,Large,South,34.0,Electronics,"Illinois, Rural",80.745,0.0,15.0,2025-09-18 03:55:22,16.0,35,Female,2.0,433.0,2025,9,Autumn,3,Thursday,38,3,False,Young Adult,109,26,8106.6
1555.0,Store_1555,Large,South,13.0,Clothing,"Illinois, Rural",38.88,0.0,30.0,2020-07-05 08:23:07,11.0,18,Male,1.0,332.0,2020,7,Summer,8,Sunday,27,3,True,Child,2010,18,5393.27
1237.0,Store_1237,Large,East,28.0,Electronics,"Illinois, Urban",624.37,1.0,10.0,2022-08-12 22:50:32,12.0,35,Male,4.0,219.0,2022,8,Summer,22,Friday,32,3,False,Young Adult,1242,28,10438.89
1166.0,Store_1166,Small,South,70.0,Accessories,"New York, Industrial",644.501,0.0,5.0,2021-09-12 23:06:42,8.0,65,Female,4.0,18.0,2021,9,Autumn,23,Sunday,36,3,True,Senior,1576,26,8200.11
1375.0,Store_1375,Medium,North,42.0,Footwear,"Florida, Urban",313.66600000000005,1.0,20.0,2022-08-24 01:28:38,8.0,25,Male,2.0,119.0,2022,8,Summer,1,Wednesday,34,3,False,Young Adult,1230,21,6017.52
1587.0,Store_1587,Medium,East,70.0,Accessories,"Texas, Rural",469.4330000000001,1.0,10.0,2020-03-24 18:27:31,6.0,45,Male,3.0,292.0,2020,3,Spring,18,Tuesday,13,1,False,Adult,2113,15,5345.69
1668.0,Store_1668,Small,East,62.0,Accessories,"Florida, Coastal",247.367,1.0,0.0,2025-08-24 19:35:01,9.0,55,Female,2.0,120.0,2025,8,Summer,19,Sunday,34,3,True,Adult,134,20,5867.76
1745.0,Store_1745,Large,East,29.0,Electronics,"Texas, Urban",507.22,1.0,0.0,2020-01-17 05:01:12,11.0,35,Female,1.0,355.0,2020,1,Winter,5,Friday,3,1,False,Young Adult,2180,22,7777.73
1231.0,Store_1231,Medium,South,50.0,Footwear,"Texas, Rural",452.717,1.0,25.0,2024-01-30 05:39:20,6.0,25,Male,1.0,422.0,2024,1,Winter,5,Tuesday,5,1,False,Young Adult,706,21,6640.42
1445.0,Store_1445,Large,North,4.0,Clothing,"California, Coastal",306.012,0.0,20.0,2024-12-05 09:29:49,11.0,25,Female,4.0,163.0,2024,12,Winter,9,Thursday,49,4,False,Young Adult,396,10,4270.94
1723.0,Store_1723,Large,East,3.0,Clothing,"Florida, Urban",126.084,0.0,15.0,2023-12-05 21:09:11,13.0,35,Male,1.0,493.0,2023,12,Winter,21,Tuesday,49,4,False,Young Adult,762,19,7566.68
1417.0,Store_1417,Medium,South,7.0,Clothing,"Florida, Urban",291.72,0.0,25.0,2022-06-08 07:21:41,12.0,25,Female,5.0,423.0,2022,6,Summer,7,Wednesday,23,2,False,Young Adult,1307,26,7500.68
1153.0,Store_1153,Medium,East,76.0,Accessories,"California, Coastal",221.80900000000003,1.0,5.0,2023-11-23 00:59:46,5.0,55,Male,3.0,98.0,2023,11,Autumn,0,Thursday,47,4,False,Adult,774,22,7785.99
1367.0,Store_1367,Large,South,25.0,Electronics,"Illinois, Suburban",525.165,0.0,5.0,2020-07-12 22:55:05,14.0,35,Male,4.0,401.0,2020,7,Summer,22,Sunday,28,3,True,Young Adult,2003,17,5289.36
1086.0,Store_1086,Large,East,50.0,Footwear,"Florida, Suburban",189.904,0.0,30.0,2021-04-02 11:10:51,11.0,25,Female,2.0,56.0,2021,4,Spring,11,Friday,13,2,False,Young Adult,1739,25,9446.01
1529.0,Store_1529,Medium,East,22.0,Electronics,"California, Coastal",29.83,1.0,0.0,2020-11-28 13:00:45,8.0,18,Male,4.0,30.0,2020,11,Autumn,13,Saturday,48,4,True,Child,1864,32,12331.57
1702.0,Store_1702,Large,West,36.0,Electronics,"Texas, Suburban",624.415,1.0,5.0,2021-06-04 16:06:09,12.0,25,Female,1.0,445.0,2021,6,Summer,16,Friday,22,2,False,Young Adult,1676,22,6300.3
1819.0,Store_1819,Medium,South,20.0,Clothing,"California, Urban",261.1,1.0,20.0,2024-01-27 09:50:05,6.0,25,Female,3.0,249.0,2024,1,Winter,9,Saturday,4,1,True,Young Adult,709,18,5870.56
1727.0,Store_1727,Large,North,66.0,Accessories,"New York, Suburban",85.166,1.0,15.0,2020-01-04 12:11:16,8.0,35,Female,4.0,411.0,2020,1,Winter,12,Saturday,1,1,True,Young Adult,2193,22,6249.47
1041.0,Store_1041,Large,South,19.0,Clothing,"Illinois, Rural",125.95199999999998,0.0,20.0,2020-02-07 22:25:31,14.0,25,Female,5.0,167.0,2020,2,Winter,22,Friday,6,1,False,Young Adult,2159,18,5833.89
1348.0,Store_1348,Medium,West,1.0,Clothing,"Texas, Suburban",522.076,1.0,20.0,2020-08-11 09:14:17,12.0,35,Male,2.0,226.0,2020,8,Summer,9,Tuesday,33,3,False,Young Adult,1973,29,9756.09
1229.0,Store_1229,Large,South,5.0,Clothing,"Texas, Suburban",372.136,1.0,15.0,2024-10-29 15:18:37,7.0,25,Male,2.0,24.0,2024,10,Autumn,15,Tuesday,44,4,False,Young Adult,433,18,6026.19
1741.0,Store_1741,Large,East,12.0,Clothing,"Texas, Rural",15.468,0.0,5.0,2024-05-29 19:13:26,9.0,35,Female,6.0,417.0,2024,5,Spring,19,Wednesday,22,2,False,Young Adult,586,23,7468.01
1693.0,Store_1693,Small,West,77.0,Accessories,"Texas, Urban",589.563,0.0,15.0,2020-12-05 16:07:39,15.0,65,Female,4.0,462.0,2020,12,Winter,16,Saturday,49,4,True,Senior,1857,26,10062.27
1435.0,Store_1435,Medium,North,19.0,Clothing,"California, Coastal",600.292,1.0,15.0,2025-02-23 22:18:26,11.0,18,Male,2.0,22.0,2025,2,Winter,22,Sunday,8,1,True,Child,316,34,13092.69
1140.0,Store_1140,Medium,South,48.0,Footwear,"Texas, Urban",377.378,1.0,15.0,2021-12-21 09:41:36,8.0,45,Male,3.0,455.0,2021,12,Winter,9,Tuesday,51,4,False,Adult,1476,16,5348.55
1287.0,Store_1287,Medium,South,50.0,Footwear,"Texas, Rural",413.293,1.0,0.0,2024-12-08 01:50:36,13.0,45,Female,4.0,186.0,2024,12,Winter,1,Sunday,49,4,True,Adult,393,24,6658.4
1850.0,Store_1850,Medium,South,43.0,Footwear,"California, Suburban",83.006,0.0,0.0,2020-09-15 00:46:47,9.0,25,Female,3.0,284.0,2020,9,Autumn,0,Tuesday,38,3,False,Young Adult,1938,23,7572.58
1848.0,Store_1848,Medium,North,49.0,Footwear,"Texas, Rural",434.006,1.0,25.0,2025-05-26 14:42:02,8.0,25,Male,3.0,78.0,2025,5,Spring,14,Monday,22,2,False,Young Adult,224,26,8083.38
1321.0,Store_1321,Medium,South,7.0,Clothing,"Illinois, Suburban",70.21199999999999,0.0,15.0,2025-03-25 20:52:03,10.0,35,Female,4.0,394.0,2025,3,Spring,20,Tuesday,13,1,False,Young Adult,286,19,4874.12
1593.0,Store_1593,Medium,East,46.0,Footwear,"Illinois, Urban",490.578,0.0,5.0,2020-06-28 08:11:53,14.0,35,Female,4.0,210.0,2020,6,Summer,8,Sunday,26,2,True,Young Adult,2017,20,8003.45
1441.0,Store_1441,Large,East,15.0,Clothing,"Florida, Coastal",308.82,0.0,20.0,2022-09-21 11:49:44,8.0,18,Female,4.0,372.0,2022,9,Autumn,11,Wednesday,38,3,False,Child,1202,20,6115.69
1166.0,Store_1166,Small,East,73.0,Accessories,"Illinois, Rural",102.934,0.0,20.0,2024-02-19 16:54:42,6.0,55,Female,3.0,289.0,2024,2,Winter,16,Monday,8,1,False,Adult,686,21,6648.66
1922.0,Store_1922,Large,South,54.0,Footwear,"New York, Downtown",68.81700000000001,1.0,25.0,2022-05-23 15:20:29,13.0,25,Female,5.0,367.0,2022,5,Spring,15,Monday,21,2,False,Young Adult,1323,18,5746.51
1845.0,Store_1845,Medium,North,25.0,Electronics,"New York, Suburban",338.49,0.0,20.0,2023-06-27 11:10:12,12.0,18,Male,3.0,126.0,2023,6,Summer,11,Tuesday,26,2,False,Child,923,15,3894.5
1565.0,Store_1565,Large,North,42.0,Footwear,"New York, Downtown",13.882,0.0,20.0,2024-08-30 20:38:16,10.0,35,Female,4.0,18.0,2024,8,Summer,20,Friday,35,3,False,Young Adult,493,26,8200.11
1455.0,Store_1455,Medium,West,1.0,Clothing,"Illinois, Rural",112.368,0.0,10.0,2022-05-13 10:44:27,13.0,35,Male,5.0,52.0,2022,5,Spring,10,Friday,19,2,False,Young Adult,1333,22,7770.35
1072.0,Store_1072,Large,West,56.0,Footwear,"New York, Industrial",247.116,1.0,15.0,2025-04-05 14:14:21,12.0,45,Male,4.0,139.0,2025,4,Spring,14,Saturday,14,2,True,Adult,275,21,6455.41
1724.0,Store_1724,Large,South,27.0,Electronics,"Florida, Coastal",460.905,0.0,0.0,2022-02-06 09:49:00,7.0,18,Male,3.0,23.0,2022,2,Winter,9,Sunday,5,1,True,Child,1429,21,6261.43
1682.0,Store_1682,Large,North,15.0,Clothing,"California, Urban",408.792,0.0,0.0,2022-10-15 22:45:11,8.0,18,Male,1.0,306.0,2022,10,Autumn,22,Saturday,41,4,True,Child,1178,17,5356.72
1994.0,Store_1994,Large,South,6.0,Clothing,"Florida, Coastal",354.112,1.0,25.0,2021-10-27 07:01:54,11.0,25,Female,2.0,120.0,2021,10,Autumn,7,Wednesday,43,4,False,Young Adult,1531,20,5867.76
1947.0,Store_1947,Large,South,80.0,Accessories,"Illinois, Urban",136.763,1.0,0.0,2025-04-14 03:24:17,14.0,45,Male,4.0,28.0,2025,4,Spring,3,Monday,16,2,False,Adult,266,15,3960.12
1269.0,Store_1269,Small,East,79.0,Accessories,"Texas, Rural",358.2369468421053,0.0,15.0,2021-12-13 14:08:00,8.0,35,Female,3.3130434782608695,236.0,2021,12,Winter,14,Monday,50,4,False,Young Adult,1484,25,7142.87
1218.0,Store_1218,Large,East,49.0,Footwear,"Florida, Suburban",184.877,0.0,25.0,2023-11-12 03:34:05,5.0,45,Female,2.0,224.0,2023,11,Autumn,3,Sunday,45,4,True,Adult,785,20,6920.72
1647.0,Store_1647,Medium,West,66.0,Accessories,"Texas, Suburban",79.94,1.0,5.0,2022-09-03 11:30:33,10.0,65,Female,2.0,440.0,2022,9,Autumn,11,Saturday,35,3,True,Senior,1220,23,8182.71
1546.0,Store_1546,Medium,East,77.0,Accessories,"California, Urban",269.857,1.0,10.0,2022-07-13 20:59:47,9.0,45,Male,2.0,449.0,2022,7,Summer,20,Wednesday,28,3,False,Adult,1272,26,9196.27
1657.0,Store_1657,Small,South,65.0,Accessories,"Florida, Urban",410.829,1.0,15.0,2023-09-16 20:56:19,10.0,55,Male,3.0,103.0,2023,9,Autumn,20,Saturday,37,3,True,Adult,842,25,8039.2
1182.0,Store_1182,Medium,North,15.0,Clothing,"Florida, Suburban",72.012,0.0,15.0,2020-08-13 14:20:20,7.0,25,Male,5.0,381.0,2020,8,Summer,14,Thursday,33,3,False,Young Adult,1971,23,6055.15
1077.0,Store_1077,Medium,South,7.0,Clothing,"California, Urban",109.008,0.0,10.0,2023-03-15 20:34:01,7.0,35,Male,4.0,12.0,2023,3,Spring,20,Wednesday,11,1,False,Young Adult,1027,13,5124.56
1307.0,Store_1307,Medium,East,14.0,Clothing,"California, Coastal",72.724,1.0,20.0,2025-02-13 19:20:13,12.0,18,Male,3.0,430.0,2025,2,Winter,19,Thursday,7,1,False,Child,326,14,4288.26
1764.0,Store_1764,Large,East,80.0,Accessories,"New York, Suburban",13.715000000000002,0.0,10.0,2022-01-03 13:11:00,10.0,55,Female,3.0,422.0,2022,1,Winter,13,Monday,1,1,False,Adult,1463,21,6640.42
1944.0,Store_1944,Large,North,77.0,Accessories,"Florida, Coastal",556.988,1.0,0.0,2025-02-11 14:07:25,11.0,55,Male,4.0,457.0,2025,2,Winter,14,Tuesday,7,1,False,Adult,328,17,6427.39
1903.0,Store_1903,Medium,South,18.0,Clothing,"Florida, Suburban",358.2369468421053,0.0,25.0,2023-03-02 00:06:49,12.0,35,Female,3.3130434782608695,62.0,2023,3,Spring,0,Thursday,9,1,False,Young Adult,1040,26,8257.84
1420.0,Store_1420,Medium,South,2.0,Clothing,"California, Coastal",361.648,1.0,30.0,2024-10-13 08:15:54,12.0,18,Female,4.0,89.0,2024,10,Autumn,8,Sunday,41,4,True,Child,449,21,6342.76
1235.0,Store_1235,Large,East,38.0,Electronics,"California, Urban",604.1850000000001,0.0,20.0,2020-10-22 16:04:13,10.0,45,Male,4.0,405.0,2020,10,Autumn,16,Thursday,43,4,False,Adult,1901,10,4712.17
1833.0,Store_1833,Large,East,54.0,Footwear,"Illinois, Suburban",208.56,0.0,30.0,2024-03-15 02:49:51,16.0,45,Male,7.0,62.0,2024,3,Spring,2,Friday,11,1,False,Adult,661,26,8257.84
1848.0,Store_1848,Large,East,64.0,Accessories,"California, Coastal",483.769,0.0,15.0,2022-04-10 07:44:21,15.0,55,Female,1.0,484.0,2022,4,Spring,7,Sunday,14,2,True,Adult,1366,12,4779.3
1588.0,Store_1588,Large,North,27.0,Electronics,"Texas, Urban",358.2369468421053,0.0,15.0,2022-04-29 10:52:47,6.0,35,Female,3.3130434782608695,35.0,2022,4,Spring,10,Friday,17,2,False,Young Adult,1347,33,10525.05
1885.0,Store_1885,Large,East,7.0,Clothing,"Texas, Suburban",315.208,1.0,25.0,2024-03-17 19:56:26,17.0,18,Female,4.0,455.0,2024,3,Spring,19,Sunday,11,1,True,Child,659,16,5348.55
1461.0,Store_1461,Large,East,61.0,Accessories,"Texas, Rural",578.682,0.0,15.0,2020-12-04 11:35:40,4.0,65,Female,2.0,429.0,2020,12,Winter,11,Friday,49,4,False,Senior,1858,21,7717.54
1584.0,Store_1584,Large,North,60.0,Footwear,"Illinois, Rural",496.881,0.0,20.0,2021-01-03 16:30:47,8.0,35,Female,2.0,133.0,2021,1,Winter,16,Sunday,53,1,True,Young Adult,1828,22,8968.96
1538.0,Store_1538,Small,East,30.0,Electronics,"Florida, Coastal",617.035,1.0,5.0,2022-01-31 14:46:15,15.0,25,Female,4.0,159.0,2022,1,Winter,14,Monday,5,1,False,Young Adult,1435,22,8250.53
1915.0,Store_1915,Large,East,49.0,Footwear,"Texas, Urban",463.793,0.0,10.0,2020-10-06 03:49:09,7.0,25,Female,4.0,431.0,2020,10,Autumn,3,Tuesday,41,4,False,Young Adult,1917,16,6219.33
1037.0,Store_1037,Medium,East,27.0,Electronics,"California, Suburban",18.3,0.0,20.0,2023-01-08 23:10:05,16.0,18,Female,5.0,334.0,2023,1,Winter,23,Sunday,1,1,True,Child,1093,22,8495.68
1765.0,Store_1765,Large,East,3.0,Clothing,"Texas, Suburban",412.216,1.0,10.0,2020-12-31 11:25:52,11.0,18,Female,5.0,65.0,2020,12,Winter,11,Thursday,53,4,False,Child,1831,22,8179.98
1907.0,Store_1907,Medium,South,52.0,Footwear,"Illinois, Urban",358.2369468421053,0.0,25.0,2024-08-25 20:55:16,9.0,35,Female,3.3130434782608695,85.0,2024,8,Summer,20,Sunday,34,3,True,Young Adult,498,25,9805.83
1425.0,Store_1425,Medium,North,43.0,Footwear,"California, Urban",346.86400000000003,1.0,20.0,2021-12-02 11:04:07,6.0,35,Female,3.0,232.0,2021,12,Winter,11,Thursday,48,4,False,Young Adult,1495,25,6743.02
1597.0,Store_1597,Large,North,5.0,Clothing,"Texas, Rural",61.188,0.0,30.0,2022-08-05 05:24:36,11.0,35,Male,2.0,231.0,2022,8,Summer,5,Friday,31,3,False,Young Adult,1249,21,6194.91
1868.0,Store_1868,Small,South,47.0,Footwear,"Florida, Suburban",148.45700000000002,1.0,5.0,2025-09-23 23:44:49,9.0,35,Male,2.0,244.0,2025,9,Autumn,23,Tuesday,39,3,False,Young Adult,103,18,6470.68
1433.0,Store_1433,Large,North,72.0,Accessories,"California, Coastal",236.769,0.0,10.0,2023-11-03 23:17:00,7.0,55,Female,2.0,118.0,2023,11,Autumn,23,Friday,44,4,False,Adult,794,17,6141.34
1358.0,Store_1358,Medium,North,37.0,Electronics,"California, Coastal",553.045,1.0,20.0,2025-09-29 16:38:50,6.0,35,Male,3.0,397.0,2025,9,Autumn,16,Monday,40,3,False,Young Adult,98,23,8058.66
1030.0,Store_1030,Small,East,34.0,Electronics,"Florida, Urban",421.395,0.0,15.0,2025-03-23 14:20:54,10.0,25,Female,1.0,127.0,2025,3,Spring,14,Sunday,12,1,True,Young Adult,288,19,5939.26
1204.0,Store_1204,Large,East,23.0,Electronics,"California, Coastal",35.755,1.0,20.0,2022-08-21 09:07:10,10.0,25,Male,3.0,232.0,2022,8,Summer,9,Sunday,33,3,True,Young Adult,1233,25,6743.02
1704.0,Store_1704,Small,East,61.0,Accessories,"Texas, Suburban",236.252,1.0,25.0,2023-10-15 16:03:42,12.0,45,Female,7.0,420.0,2023,10,Autumn,16,Sunday,41,4,True,Adult,813,19,6950.83
1741.0,Store_1741,Large,South,38.0,Electronics,"California, Suburban",705.87,0.0,10.0,2024-09-09 10:39:57,7.0,45,Male,2.0,328.0,2024,9,Autumn,10,Monday,37,3,False,Adult,483,20,6860.62
1180.0,Store_1180,Medium,North,14.0,Clothing,"Texas, Urban",117.756,0.0,30.0,2020-05-02 06:19:21,12.0,25,Male,4.0,306.0,2020,5,Spring,6,Saturday,18,2,True,Young Adult,2074,17,5356.72
1756.0,Store_1756,Large,South,53.0,Footwear,"Florida, Urban",148.622,1.0,20.0,2023-06-26 04:19:46,7.0,25,Female,2.0,310.0,2023,6,Summer,4,Monday,26,2,False,Young Adult,924,19,6096.94
1039.0,Store_1039,Large,East,72.0,Accessories,"New York, Downtown",208.806,0.0,25.0,2022-11-22 22:08:32,7.0,45,Female,2.0,433.0,2022,11,Autumn,22,Tuesday,47,4,False,Adult,1140,26,8106.6
1840.0,Store_1840,Large,South,25.0,Electronics,"Florida, Coastal",211.965,0.0,5.0,2020-12-25 07:27:24,10.0,35,Female,4.0,379.0,2020,12,Winter,7,Friday,52,4,False,Young Adult,1837,17,6228.4
1422.0,Store_1422,Large,South,3.0,Clothing,"Texas, Urban",83.58,0.0,15.0,2024-05-05 08:39:07,13.0,35,Male,5.0,445.0,2024,5,Spring,8,Sunday,18,2,True,Young Adult,610,22,6300.3
1905.0,Store_1905,Small,North,54.0,Footwear,"Illinois, Suburban",189.52,1.0,20.0,2024-04-13 01:11:05,6.0,25,Female,4.0,89.0,2024,4,Spring,1,Saturday,15,2,True,Young Adult,632,21,6342.76
1156.0,Store_1156,Large,East,47.0,Footwear,"Florida, Coastal",301.752,0.0,0.0,2025-07-27 00:28:36,15.0,25,Female,3.0,298.0,2025,7,Summer,0,Sunday,30,3,True,Young Adult,162,23,7542.94
1167.0,Store_1167,Large,South,67.0,Accessories,"Illinois, Rural",443.157,0.0,15.0,2025-05-17 16:01:09,9.0,65,Female,4.0,59.0,2025,5,Spring,16,Saturday,20,2,True,Senior,233,17,6123.66
1669.0,Store_1669,Medium,South,77.0,Accessories,"Illinois, Rural",432.5,1.0,20.0,2023-10-15 05:34:24,15.0,45,Female,1.0,487.0,2023,10,Autumn,5,Sunday,41,4,True,Adult,813,24,8443.56
1641.0,Store_1641,Large,East,66.0,Accessories,"Texas, Suburban",116.623,0.0,0.0,2024-12-24 23:49:15,5.0,65,Female,4.0,401.0,2024,12,Winter,23,Tuesday,52,4,False,Senior,376,17,5289.36
